lread	lwrite	scall	sread	swrite	fork	exec	rchar	wchar	pgout	ppgout	pgfree	pgscan	atch	pgin	ppgin	pflt	vflt	runqsz	freemem	freeswap	target
16.0	23.0	172.0	22.0	10.0	0.20000000298023224	0.20000000298023224	105725.0	6405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	16.799999237060547	2.200000047683716	3688.0	1822496.0	97.0
0.0	0.0	138.0	8.0	13.0	0.20000000298023224	0.20000000298023224	490.0	9087.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	16.799999237060547	1.0	583.0	1732768.0	99.0
10.0	7.0	2489.0	174.0	104.0	0.20000000298023224	0.20000000298023224	62847.0	19508.0	3.200000047683716	5.199999809265137	14.399999618530273	40.20000076293945	0.800000011920929	3.5999999046325684	3.799999952316284	16.399999618530273	98.5999984741211	167.0	91.0	8.0	0.0
23.0	4.0	3365.0	307.0	239.0	5.0	3.5999999046325684	425526.0	43983.0	1.600000023841858	5.599999904632568	16.0	22.799999237060547	1.0	1.600000023841858	1.600000023841858	288.20001220703125	491.0	2.5999999046325684	241.0	1080478.0	77.0
12.0	0.0	1930.0	148.0	75.0	5.199999809265137	22.0	293028.0	25681.0	6.400000095367432	16.200000762939453	73.80000305175781	151.1999969482422	0.800000011920929	22.0	30.0	312.6000061035156	521.5999755859375	1.0	166.0	1037280.0	75.0
10.0	6.0	476.0	44.0	54.0	1.399999976158142	1.2000000476837158	30286.0	32718.0	0.0	0.0	0.0	0.0	0.0	1.2000000476837158	1.600000023841858	114.7699966430664	119.95999908447266	2.0	479.0	1741809.0	89.0
6.0	5.0	1582.0	320.0	106.0	0.20000000298023224	0.20000000298023224	480602.0	468110.0	2.5999999046325684	4.400000095367432	4.400000095367432	0.0	0.6000000238418579	0.800000011920929	0.800000011920929	22.399999618530273	48.400001525878906	224.0	88.0	12.0	0.0
2.0	0.0	5377.0	1152.0	648.0	0.4000000059604645	0.6000000238418579	47614.0	86407.0	2.4000000953674316	5.210000038146973	26.649999618530273	36.06999969482422	0.0	14.829999923706055	16.229999542236328	28.860000610351562	49.29999923706055	1.2999999523162842	140.0	1073190.0	86.0
0.0	0.0	149.0	10.0	11.0	0.20000000298023224	0.20000000298023224	3890.0	9804.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.369999885559082	16.770000457763672	1.0	8673.0	1865980.0	99.0
0.0	0.0	1450.0	101.0	92.0	0.20000000298023224	0.20000000298023224	16511.0	19169.0	1.2000000476837158	1.2000000476837158	11.800000190734863	25.600000381469727	0.0	12.0	12.800000190734863	18.0	36.599998474121094	1.0	128.0	1060221.0	95.0
5.0	1.0	729.0	91.0	27.0	1.399999976158142	1.7999999523162842	65918.0	2998.0	0.0	0.0	0.0	0.0	0.0	3.0	3.4000000953674316	127.0	144.8000030517578	1.7999999523162842	1584.0	1766574.0	88.0
5.0	0.0	4036.0	354.0	200.0	0.800000011920929	0.800000011920929	32404.0	49327.0	0.20000000298023224	0.20000000298023224	0.20000000298023224	0.0	0.20000000298023224	6.590000152587891	9.579999923706055	70.86000061035156	98.80000305175781	1.5	193.0	974271.0	88.0
3.0	2.0	1570.0	83.0	82.0	0.6000000238418579	1.2000000476837158	48697.0	17966.0	0.0	0.0	0.0	0.0	0.0	14.600000381469727	14.800000190734863	47.79999923706055	95.80000305175781	1.5	1903.0	1008859.0	92.0
34.0	15.0	2332.0	237.0	137.0	2.809999942779541	3.609999895095825	127453.0	67398.0	5.210000038146973	10.020000457763672	30.860000610351562	41.68000030517578	1.7999999523162842	19.040000915527344	21.84000015258789	177.14999389648438	321.239990234375	1.0	200.0	1013850.0	84.0
4.0	0.0	2447.0	654.0	103.0	3.190000057220459	5.590000152587891	176546.0	30365.0	19.959999084472656	57.68000030517578	102.98999786376953	220.75999450683594	1.2000000476837158	15.369999885559082	25.950000762939453	184.6300048828125	320.3599853515625	1.5	328.0	1102360.0	84.0
2.0	1.0	230.0	12.0	15.0	0.800000011920929	0.800000011920929	9104.0	3377.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.599998474121094	60.20000076293945	1.2000000476837158	7233.0	1876062.0	97.0
19.0	17.0	3516.0	243.0	200.0	0.20000000298023224	0.20000000298023224	11558.0	30861.0	5.199999809265137	11.800000190734863	32.0	60.400001525878906	0.20000000298023224	27.0	28.399999618530273	16.0	94.80000305175781	132.0	87.0	13.0	0.0
2.0	0.0	1576.0	70.0	67.0	0.4000000059604645	1.2000000476837158	5597.0	19216.0	0.0	0.0	0.0	0.0	0.800000011920929	20.0	20.200000762939453	24.600000381469727	52.20000076293945	1.0	935.0	1074077.0	94.0
5.0	2.0	1463.0	125.0	152.0	1.0	0.800000011920929	501614.0	26240.0	0.0	0.0	0.0	0.0	0.0	1.399999976158142	1.7999999523162842	58.599998474121094	70.4000015258789	1.7000000476837158	737.0	1047366.0	92.0
13.0	0.0	5489.0	424.0	405.0	1.399999976158142	1.600000023841858	315121.0	171566.0	5.800000190734863	32.79999923706055	52.79999923706055	94.4000015258789	1.0	19.600000381469727	34.20000076293945	108.19999694824219	228.39999389648438	2.0	153.0	1048573.0	81.0
5.0	4.0	1188.0	148.0	113.0	0.20000000298023224	0.20000000298023224	286813.0	28275.0	10.819999694824219	14.229999542236328	49.5	66.93000030517578	7.010000228881836	32.869998931884766	35.27000045776367	15.630000114440918	101.4000015258789	126.0	93.0	7.0	0.0
16.0	0.0	2845.0	334.0	158.0	6.0	3.4000000953674316	932280.0	17609.0	0.0	0.0	0.0	0.0	0.0	11.600000381469727	23.200000762939453	257.6000061035156	399.79998779296875	5.800000190734863	5058.0	1719349.0	83.0
21.0	19.0	3374.0	558.0	226.0	1.399999976158142	3.200000047683716	615882.0	590566.0	0.20000000298023224	0.20000000298023224	0.20000000298023224	0.0	0.0	1.600000023841858	1.600000023841858	125.5999984741211	217.39999389648438	1.0	434.0	1043605.0	87.0
1.0	0.0	432.0	43.0	25.0	0.800000011920929	3.200000047683716	24364.0	8293.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	1.0	42.400001525878906	53.599998474121094	1.0	1404.0	1746466.0	96.0
3.0	0.0	1193.0	145.0	152.0	0.800000011920929	2.5999999046325684	217173.0	106950.0	0.0	0.0	0.0	0.0	0.0	2.4000000953674316	2.799999952316284	62.20000076293945	162.39999389648438	1.0	576.0	1066038.0	90.0
14.0	11.0	5552.0	321.0	158.0	2.200000047683716	7.400000095367432	866968.0	48363.0	0.0	0.0	0.0	0.0	0.0	1.399999976158142	2.200000047683716	75.5999984741211	143.1999969482422	1.0	425.0	1009667.0	86.0
37.0	42.0	1295.0	52.0	52.0	0.20000000298023224	0.20000000298023224	16813.0	20187.0	0.4000000059604645	0.800000011920929	0.800000011920929	0.0	0.20000000298023224	1.0	1.600000023841858	18.760000228881836	22.15999984741211	1.2000000476837158	297.0	1738584.0	89.0
24.0	30.0	2583.0	242.0	171.0	1.399999976158142	2.0	40055.0	108188.0	4.599999904632568	33.20000076293945	214.1999969482422	527.0	0.4000000059604645	2.799999952316284	3.799999952316284	106.4000015258789	123.80000305175781	4.0	648.0	1640984.0	83.0
6.0	4.0	1090.0	84.0	52.0	1.399999976158142	2.200000047683716	181014.0	31665.0	7.0	8.199999809265137	7.0	0.0	5.599999904632568	4.599999904632568	4.800000190734863	70.4000015258789	179.60000610351562	1.2999999523162842	175.0	1025157.0	92.0
12.0	6.0	1579.0	52.0	71.0	4.010000228881836	3.609999895095825	109697.0	163903.0	28.459999084472656	51.29999923706055	68.54000091552734	54.310001373291016	11.020000457763672	17.84000015258789	27.860000610351562	259.9200134277344	404.4100036621094	1.0	186.0	1131263.0	78.0
6.0	5.0	2350.0	249.0	160.0	0.800000011920929	4.989999771118164	26124.0	120519.0	1.0	1.2000000476837158	1.0	0.0	1.399999976158142	4.789999961853027	4.789999961853027	33.529998779296875	105.19000244140625	1.600000023841858	449.0	1089070.0	88.0
11.0	8.0	5409.0	520.0	317.0	1.3899999856948853	1.9900000095367432	120655.0	113146.0	4.980000019073486	8.170000076293945	6.769999980926514	0.0	6.769999980926514	9.960000038146973	19.920000076293945	155.97999572753906	287.45001220703125	4.199999809265137	248.0	1005404.0	77.0
58.0	74.0	3580.0	306.0	157.0	1.2000000476837158	4.800000190734863	85007.0	28708.0	0.20000000298023224	0.20000000298023224	0.20000000298023224	0.0	0.20000000298023224	10.199999809265137	13.0	85.19999694824219	124.19999694824219	5.400000095367432	354.0	1315827.0	88.0
68.0	81.0	4483.0	538.0	375.0	0.20000000298023224	0.20000000298023224	607400.0	196340.0	4.210000038146973	11.020000457763672	27.860000610351562	51.099998474121094	0.800000011920929	13.229999542236328	30.260000228881836	15.229999542236328	60.720001220703125	1.7999999523162842	137.0	1048723.0	86.0
2.0	1.0	3898.0	181.0	176.0	0.20000000298023224	0.20000000298023224	12690.0	211636.0	1.600000023841858	2.4000000953674316	2.4000000953674316	0.0	0.20000000298023224	0.800000011920929	0.800000011920929	22.600000381469727	39.599998474121094	1.0	281.0	999800.0	90.0
8.0	1.0	3416.0	467.0	365.0	5.599999904632568	1.600000023841858	251705.0	69298.0	2.4000000953674316	5.800000190734863	13.0	19.0	0.0	39.400001525878906	45.400001525878906	287.3999938964844	624.0	2.299999952316284	181.0	983189.0	77.0
2.0	0.0	534.0	59.0	64.0	2.200000047683716	2.200000047683716	95619.0	57562.0	0.0	0.0	0.0	0.0	0.0	2.4000000953674316	2.4000000953674316	199.8000030517578	170.4600067138672	2.799999952316284	1100.0	1785865.0	82.0
4.0	2.0	4121.0	373.0	191.0	0.6000000238418579	3.4000000953674316	363786.0	349279.0	15.600000381469727	23.200000762939453	40.400001525878906	112.0	0.800000011920929	23.399999618530273	33.599998474121094	25.799999237060547	272.79998779296875	2.200000047683716	200.0	1010323.0	81.0
2.0	1.0	2072.0	95.0	103.0	0.20000000298023224	0.20000000298023224	17251.0	137276.0	1.7999999523162842	2.0	2.0	0.0	0.20000000298023224	0.4000000059604645	0.4000000059604645	18.399999618530273	22.0	2.4000000953674316	313.0	1522626.0	96.0
26.0	15.0	1558.0	153.0	121.0	0.6000000238418579	2.200000047683716	60536.0	78144.0	0.0	0.0	0.0	0.0	0.0	2.200000047683716	4.400000095367432	58.79999923706055	103.5999984741211	2.4000000953674316	1384.0	1542154.0	94.0
95.0	39.0	3847.0	323.0	263.0	0.800000011920929	0.800000011920929	306175.0	83615.0	8.380000114440918	15.369999885559082	15.369999885559082	0.0	9.579999923706055	62.279998779296875	64.87000274658203	60.68000030517578	180.63999938964844	3.0	221.0	1037619.0	84.0
3.0	0.0	1777.0	146.0	85.0	1.0	1.399999976158142	61198.0	40040.0	1.2000000476837158	1.600000023841858	1.600000023841858	0.0	1.399999976158142	1.600000023841858	1.600000023841858	91.0	108.19999694824219	1.2999999523162842	457.0	1058109.0	90.0
34.0	15.0	884.0	154.0	88.0	2.200000047683716	2.4000000953674316	535664.0	108937.0	0.0	0.0	0.0	0.0	0.0	7.0	13.399999618530273	176.8000030517578	191.60000610351562	1.600000023841858	2899.0	1795477.0	83.0
1.0	0.0	1016.0	104.0	89.0	0.4000000059604645	0.20000000298023224	261950.0	100828.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	1.2000000476837158	35.400001525878906	54.0	2.5999999046325684	1581.0	1537914.0	94.0
3.0	1.0	817.0	53.0	53.0	0.4000000059604645	0.4000000059604645	5296.0	28655.0	2.4000000953674316	3.0	3.0	0.0	0.6000000238418579	0.0	0.0	30.0	59.0	2.200000047683716	190.0	1523528.0	98.0
4.0	3.0	2142.0	321.0	196.0	1.399999976158142	1.399999976158142	668115.0	48198.0	5.0	16.399999618530273	20.399999618530273	42.20000076293945	1.600000023841858	3.5999999046325684	4.400000095367432	98.80000305175781	171.60000610351562	1.5	346.0	1128446.0	84.0
6.0	1.0	1381.0	158.0	119.0	1.399999976158142	2.0	27168.0	22368.0	0.0	0.0	0.0	0.0	0.20000000298023224	4.599999904632568	6.800000190734863	103.4000015258789	154.0	514.0	92.0	8.0	0.0
10.0	1.0	1552.0	186.0	131.0	1.0	1.399999976158142	178399.0	72127.0	13.399999618530273	18.600000381469727	18.600000381469727	0.0	11.199999809265137	0.800000011920929	1.2000000476837158	64.80000305175781	121.0	4.400000095367432	297.0	961802.0	88.0
2.0	2.0	223.0	14.0	16.0	0.20000000298023224	0.20000000298023224	7619.0	8803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	16.799999237060547	1.0	6813.0	1827768.0	98.0
1.0	0.0	3839.0	317.0	164.0	0.6000000238418579	1.2000000476837158	97366.0	49773.0	1.399999976158142	1.399999976158142	10.380000114440918	12.770000457763672	0.0	8.779999732971191	8.779999732971191	62.47999954223633	100.4000015258789	1.5	157.0	1124760.0	86.0
33.0	7.0	3829.0	384.0	272.0	7.400000095367432	9.0	74593.0	51008.0	8.199999809265137	15.199999809265137	40.0	103.80000305175781	1.0	4.199999809265137	5.0	313.6000061035156	650.5999755859375	4.199999809265137	175.0	966250.0	73.0
41.0	11.0	4185.0	549.0	252.0	5.789999961853027	7.389999866485596	112159.0	92205.0	11.979999542236328	40.52000045776367	75.6500015258789	212.77000427246094	1.2000000476837158	6.789999961853027	9.579999923706055	366.8699951171875	610.3800048828125	2.799999952316284	132.0	1055216.0	75.0
13.0	12.0	3053.0	353.0	166.0	0.800000011920929	2.0	373103.0	39226.0	0.0	0.0	0.0	0.0	0.0	3.0	4.599999904632568	54.0	113.0	1.7999999523162842	848.0	1126931.0	88.0
24.0	9.0	3080.0	259.0	206.0	4.599999904632568	4.800000190734863	806120.0	142362.0	7.599999904632568	9.399999618530273	9.199999809265137	0.0	4.0	10.600000381469727	15.0	213.8000030517578	411.79998779296875	2.5	206.0	1034381.0	79.0
17.0	6.0	973.0	128.0	56.0	1.0	1.2000000476837158	567287.0	27588.0	8.800000190734863	11.0	14.800000190734863	25.200000762939453	3.200000047683716	8.800000190734863	16.600000381469727	72.4000015258789	129.8000030517578	180.0	90.0	9.0	0.0
23.0	0.0	4831.0	734.0	622.0	10.600000381469727	3.4000000953674316	839067.0	549586.0	6.599999904632568	9.199999809265137	9.199999809265137	0.0	4.400000095367432	14.600000381469727	25.200000762939453	521.5999755859375	809.5999755859375	335.0	64.0	36.0	0.0
13.0	5.0	2269.0	280.0	187.0	1.0	1.0	198481.0	65015.0	9.979999542236328	37.91999816894531	86.43000030517578	129.5399932861328	2.990000009536743	21.760000228881836	27.940000534057617	115.56999969482422	313.3699951171875	1.0	243.0	1090707.0	82.0
14.0	8.0	4553.0	630.0	444.0	7.199999809265137	5.800000190734863	369317.0	58485.0	11.399999618530273	29.200000762939453	54.0	99.80000305175781	7.0	5.199999809265137	5.199999809265137	399.0	674.4000244140625	2.200000047683716	208.0	1010824.0	69.0
4.0	1.0	2681.0	146.0	81.0	0.4000000059604645	0.4000000059604645	47057.0	9705.0	0.0	0.0	0.0	0.0	0.20000000298023224	30.200000762939453	30.200000762939453	30.200000762939453	172.8000030517578	4.800000190734863	2727.0	1369683.0	91.0
0.0	0.0	186.0	15.0	16.0	0.20000000298023224	0.20000000298023224	17025.0	18527.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	16.799999237060547	1.0	2668.0	1771728.0	96.0
5.0	1.0	1056.0	159.0	90.0	3.7799999713897705	2.390000104904175	392045.0	14382.0	0.0	0.0	0.0	0.0	0.0	1.7899999618530273	1.7899999618530273	264.94000244140625	268.1300048828125	2.0	11346.0	1873335.0	85.0
5.0	0.0	1732.0	144.0	79.0	0.4000000059604645	0.4000000059604645	163239.0	11850.0	0.0	0.0	0.0	0.0	2.799999952316284	2.5999999046325684	23.0	26.399999618530273	101.80000305175781	1.600000023841858	442.0	1727851.0	91.0
34.0	1.0	3783.0	444.0	258.0	9.0	20.0	265747.0	38436.0	5.599999904632568	17.799999237060547	55.0	92.19999694824219	0.4000000059604645	8.600000381469727	13.399999618530273	330.0	611.4000244140625	3.200000047683716	128.0	1108579.0	66.0
2.0	1.0	1555.0	263.0	117.0	0.6000000238418579	2.0	749837.0	68458.0	0.0	0.0	0.0	0.0	0.0	6.010000228881836	11.619999885559082	36.27000045776367	63.72999954223633	1.0	2255.0	1011769.0	93.0
6.0	5.0	1962.0	119.0	94.0	1.2000000476837158	1.2000000476837158	183425.0	37920.0	0.20000000298023224	0.20000000298023224	0.20000000298023224	0.0	0.0	7.800000190734863	9.199999809265137	92.5999984741211	232.1999969482422	2.0	310.0	990739.0	88.0
2.0	0.0	2399.0	57.0	58.0	2.4000000953674316	2.4000000953674316	67724.0	39491.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.20000000298023224	91.80000305175781	153.0	2.4000000953674316	691.0	1763923.0	92.0
8.0	6.0	5435.0	151.0	107.0	2.0	7.190000057220459	71250.0	38841.0	0.0	0.0	0.0	0.0	0.800000011920929	0.800000011920929	1.2000000476837158	257.489990234375	183.42999267578125	3.0	606.0	1444337.0	81.0
1.0	1.0	555.0	25.0	30.0	0.20000000298023224	0.20000000298023224	2714.0	18782.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.20000000298023224	15.600000381469727	25.0	1.0	649.0	1069200.0	97.0
13.0	0.0	4156.0	431.0	382.0	9.199999809265137	4.400000095367432	221914.0	53340.0	6.800000190734863	42.79999923706055	81.80000305175781	165.39999389648438	0.0	2.799999952316284	3.799999952316284	410.6000061035156	705.4000244140625	1.7999999523162842	209.0	1029048.0	69.0
3.0	1.0	1127.0	107.0	53.0	1.7999999523162842	2.799999952316284	218100.0	27522.0	0.0	0.0	0.0	0.0	0.20000000298023224	25.799999237060547	26.600000381469727	98.80000305175781	211.39999389648438	1.0	2882.0	1014066.0	91.0
79.0	101.0	1076.0	143.0	103.0	0.20000000298023224	0.20000000298023224	49908.0	52017.0	5.170000076293945	10.140000343322754	12.130000114440918	4.96999979019165	0.0	0.0	0.0	15.710000038146973	25.049999237060547	1.7000000476837158	140.0	1005056.0	93.0
0.0	0.0	1489.0	66.0	95.0	0.20000000298023224	0.20000000298023224	8486.0	21015.0	0.4000000059604645	0.6000000238418579	0.6000000238418579	0.0	0.0	1.0	1.0	15.600000381469727	24.200000762939453	1.0	227.0	1067568.0	93.0
14.0	10.0	1338.0	123.0	128.0	0.6000000238418579	0.4000000059604645	122682.0	43380.0	6.599999904632568	10.800000190734863	17.0	30.799999237060547	1.0	15.0	24.399999618530273	30.0	103.5999984741211	167.0	88.0	12.0	0.0
11.0	11.0	3963.0	447.0	315.0	0.4000000059604645	0.20000000298023224	372521.0	39189.0	1.600000023841858	3.5999999046325684	3.5999999046325684	0.0	10.600000381469727	2.5999999046325684	3.4000000953674316	21.0	32.79999923706055	3.0	203.0	1134622.0	86.0
1.0	0.0	3506.0	250.0	131.0	0.20000000298023224	0.20000000298023224	42730.0	93229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.200000762939453	17.399999618530273	2.200000047683716	3194.0	1657128.0	94.0
8.0	0.0	2831.0	417.0	336.0	4.800000190734863	3.4000000953674316	179630.0	72118.0	0.0	0.0	0.0	0.0	0.0	2.0	2.4000000953674316	242.60000610351562	395.3999938964844	1.0	946.0	1064123.0	83.0
2.0	1.0	298.0	54.0	33.0	0.4000000059604645	1.7999999523162842	49708.0	11652.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	1.600000023841858	19.0	27.0	1.7999999523162842	3916.0	1831197.0	92.0
11.0	8.0	1559.0	148.0	116.0	0.6000000238418579	0.4000000059604645	199193.0	222198.0	0.0	0.0	0.0	0.0	0.0	4.400000095367432	7.199999809265137	37.400001525878906	80.4000015258789	3.799999952316284	2410.0	1552424.0	94.0
0.0	0.0	160.0	17.0	14.0	0.20000000298023224	0.20000000298023224	2535.0	5991.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.200000762939453	16.799999237060547	1.2000000476837158	8073.0	1834968.0	98.0
2.0	0.0	1367.0	83.0	63.0	1.399999976158142	4.199999809265137	97573.0	20902.0	2.5999999046325684	2.5999999046325684	2.5999999046325684	0.0	1.0	0.6000000238418579	0.6000000238418579	54.400001525878906	81.0	1.399999976158142	215.0	1750114.0	94.0
5.0	0.0	4896.0	168.0	120.0	4.0	8.399999618530273	137924.0	143835.0	7.400000095367432	11.600000381469727	10.199999809265137	0.0	0.800000011920929	6.800000190734863	11.199999809265137	253.8000030517578	387.0	3.799999952316284	300.0	1015395.0	74.0
1.0	0.0	1380.0	58.0	61.0	0.20000000298023224	0.20000000298023224	54217.0	79770.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.600000381469727	17.600000381469727	2.0	4671.0	1726971.0	95.0
1.0	1.0	470.0	48.0	35.0	0.4000000059604645	0.4000000059604645	160644.0	60051.0	0.0	0.0	0.0	0.0	0.0	6.599999904632568	13.199999809265137	30.399999618530273	42.20000076293945	1.0	8717.0	1834907.0	95.0
2.0	1.0	2587.0	198.0	100.0	0.20000000298023224	0.20000000298023224	956702.0	135821.0	0.0	0.0	0.0	0.0	0.0	2.799999952316284	2.799999952316284	17.0	90.4000015258789	6.0	642.0	1306768.0	94.0
11.0	3.0	5387.0	362.0	355.0	2.799999952316284	2.200000047683716	298240.0	160510.0	0.0	0.0	0.0	0.0	0.0	8.399999618530273	9.399999618530273	262.79998779296875	264.0	7.0	396.0	1340256.0	77.0
2.0	1.0	845.0	50.0	36.0	0.6000000238418579	2.0	35281.0	7141.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	34.599998474121094	49.79999923706055	3.200000047683716	519.0	1715462.0	86.0
2.0	0.0	1626.0	70.0	41.0	0.800000011920929	0.4000000059604645	15766.0	21115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.70000076293945	63.93000030517578	1.2000000476837158	8342.0	1868431.0	96.0
9.0	0.0	4601.0	216.0	153.0	2.0	2.5999999046325684	118313.0	27230.0	2.4000000953674316	2.4000000953674316	2.4000000953674316	0.0	0.4000000059604645	11.0	17.600000381469727	111.80000305175781	222.1999969482422	3.5999999046325684	319.0	1111411.0	83.0
1.0	0.0	214.0	30.0	32.0	0.20000000298023224	0.20000000298023224	2422.0	6393.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.20000000298023224	17.3700008392334	20.959999084472656	2.0	489.0	1738949.0	93.0
0.0	0.0	906.0	187.0	50.0	0.20000000298023224	0.20000000298023224	194669.0	144179.0	0.0	0.0	0.0	0.0	0.0	2.200000047683716	4.400000095367432	15.600000381469727	17.399999618530273	4.0	1082.0	1753923.0	95.0
14.0	18.0	282.0	23.0	29.0	0.4000000059604645	0.4000000059604645	7368.0	11958.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	1.0	29.799999237060547	40.20000076293945	1.2000000476837158	7665.0	1871163.0	95.0
4.0	1.0	1919.0	126.0	121.0	0.800000011920929	0.4000000059604645	32030.0	174094.0	2.200000047683716	2.200000047683716	2.200000047683716	0.0	0.4000000059604645	2.4000000953674316	2.4000000953674316	57.4900016784668	95.20999908447266	1.5	232.0	978611.0	90.0
2.0	0.0	3500.0	380.0	219.0	0.4000000059604645	0.6000000238418579	120741.0	28679.0	0.20000000298023224	0.4000000059604645	0.4000000059604645	0.0	0.0	6.400000095367432	7.800000190734863	33.400001525878906	59.599998474121094	1.5	257.0	1101704.0	91.0
32.0	10.0	2843.0	330.0	185.0	7.579999923706055	4.789999961853027	243642.0	129323.0	0.0	0.0	0.0	0.0	0.0	1.399999976158142	2.200000047683716	331.3399963378906	641.52001953125	6.199999809265137	1048.0	1553491.0	77.0
15.0	11.0	5885.0	231.0	159.0	0.800000011920929	3.200000047683716	224023.0	51705.0	8.800000190734863	14.600000381469727	39.0	72.80000305175781	6.800000190734863	37.599998474121094	43.20000076293945	43.400001525878906	113.0	1.600000023841858	150.0	1006387.0	81.0
0.0	0.0	189.0	12.0	15.0	0.4000000059604645	1.2000000476837158	435.0	6804.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.79999923706055	35.400001525878906	1.0	7918.0	1880896.0	98.0
1.0	0.0	2008.0	157.0	91.0	0.20000000298023224	0.20000000298023224	176272.0	59457.0	0.0	0.0	0.0	0.0	0.20000000298023224	1.0	1.2000000476837158	22.0	17.799999237060547	3.200000047683716	385.0	1702584.0	92.0
13.0	2.0	2362.0	112.0	92.0	0.6000000238418579	0.800000011920929	40671.0	13680.0	0.0	0.0	0.0	0.0	0.0	16.600000381469727	100.5999984741211	42.400001525878906	172.8000030517578	3.4000000953674316	4983.0	1410806.0	91.0
1.0	0.0	1030.0	49.0	34.0	0.4000000059604645	0.20000000298023224	94546.0	25256.0	0.0	0.0	0.0	0.0	0.0	11.0	14.800000190734863	31.799999237060547	71.0	1.2000000476837158	717.0	1037518.0	93.0
0.0	0.0	1296.0	83.0	46.0	0.20000000298023224	0.20000000298023224	14795.0	12066.0	0.4000000059604645	0.6000000238418579	0.4000000059604645	0.0	0.4000000059604645	0.800000011920929	0.800000011920929	15.600000381469727	19.399999618530273	2.0	301.0	1709544.0	97.0
23.0	10.0	1365.0	196.0	145.0	2.799999952316284	0.800000011920929	97335.0	28899.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	185.60000610351562	1.7999999523162842	7263.0	1863861.0	90.0
41.0	59.0	1487.0	167.0	82.0	0.20000000298023224	0.20000000298023224	119806.0	62598.0	6.0	7.199999809265137	7.199999809265137	0.0	1.2000000476837158	6.800000190734863	10.199999809265137	15.600000381469727	85.19999694824219	1.7000000476837158	174.0	980214.0	91.0
2.0	1.0	1413.0	47.0	51.0	0.4000000059604645	0.6000000238418579	23046.0	23823.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.31999969482422	65.47000122070312	1.2000000476837158	1181.0	1005154.0	96.0
0.0	0.0	1769.0	87.0	67.0	0.20000000298023224	0.20000000298023224	5565.0	13635.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.569999694824219	16.770000457763672	2.0	4169.0	1774866.0	89.0
40.0	56.0	2735.0	180.0	137.0	0.20000000298023224	0.20000000298023224	364701.0	383083.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	14.829999923706055	22.649999618530273	1.2999999523162842	1181.0	1017937.0	90.0
24.0	35.0	751.0	89.0	62.0	0.20000000298023224	0.20000000298023224	89416.0	20160.0	0.0	0.0	0.0	0.0	2.4000000953674316	0.800000011920929	0.800000011920929	18.959999084472656	37.33000183105469	1.0	405.0	1009161.0	94.0
1.0	0.0	760.0	29.0	31.0	0.20000000298023224	0.20000000298023224	2795.0	15330.0	1.0	1.2000000476837158	1.399999976158142	1.2000000476837158	0.20000000298023224	0.800000011920929	0.800000011920929	13.029999732971191	54.5099983215332	1.0	129.0	1016087.0	96.0
2.0	1.0	252.0	37.0	35.0	0.20000000298023224	0.20000000298023224	45099.0	27346.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.4000000059604645	16.229999542236328	14.829999923706055	1.0	7293.0	1868226.0	97.0
3.0	0.0	3089.0	196.0	200.0	0.4000000059604645	0.6000000238418579	33992.0	134141.0	0.0	0.0	0.0	0.0	0.4000000059604645	35.27000045776367	39.880001068115234	29.65999984741211	151.5	3.0	583.0	1063442.0	88.0
223.0	44.0	3169.0	245.0	254.0	0.4000000059604645	1.7999999523162842	341846.0	241158.0	14.600000381469727	70.19999694824219	119.19999694824219	137.60000610351562	0.0	14.800000190734863	26.799999237060547	32.79999923706055	194.8000030517578	1.0	143.0	1016059.0	83.0
2.0	0.0	3021.0	336.0	243.0	1.399999976158142	4.199999809265137	174664.0	129337.0	5.800000190734863	35.79999923706055	61.20000076293945	131.60000610351562	0.20000000298023224	2.5999999046325684	2.799999952316284	102.80000305175781	238.0	1.2000000476837158	195.0	1089227.0	85.0
